epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,627.794,1.34945,0.82412,1.16288,0.46028,0.36243,0.34942,0.13971,2.24902,1.5582,1.84741,0.000699312,0.000699312,0.000699312
180,631.317,1.31184,0.80435,1.13813,0.37967,0.45573,0.35712,0.13838,2.21182,1.53094,1.83236,0.000696219,0.000696219,0.000696219
181,634.839,1.33817,0.80944,1.16642,0.50647,0.36556,0.33776,0.13418,2.25018,1.54736,1.84667,0.000693125,0.000693125,0.000693125
182,638.363,1.33304,0.81329,1.14625,0.48111,0.39122,0.35662,0.14565,2.27274,1.58023,1.85899,0.000690031,0.000690031,0.000690031
183,641.878,1.33915,0.81575,1.15983,0.3849,0.37899,0.32875,0.12273,2.31445,1.64369,1.85963,0.000686937,0.000686937,0.000686937
184,645.164,1.35393,0.82258,1.15845,0.49287,0.38228,0.3492,0.1233,2.35508,1.64513,1.92016,0.000683844,0.000683844,0.000683844
185,648.918,1.36983,0.83989,1.17099,0.58928,0.34072,0.36621,0.1318,2.28502,1.60521,1.88855,0.00068075,0.00068075,0.00068075
186,652.28,1.3313,0.8088,1.16212,0.49493,0.36316,0.35349,0.12545,2.26586,1.67385,1.86662,0.000677656,0.000677656,0.000677656
187,655.721,1.3135,0.80085,1.15888,0.40869,0.40691,0.34161,0.12916,2.2283,1.57255,1.84794,0.000674562,0.000674562,0.000674562
188,659.065,1.32557,0.81034,1.1516,0.48247,0.38498,0.34037,0.13001,2.22225,1.53983,1.80394,0.000671469,0.000671469,0.000671469
189,662.58,1.33833,0.8119,1.14849,0.38489,0.42143,0.33001,0.12798,2.20207,1.53386,1.80129,0.000668375,0.000668375,0.000668375
190,666.193,1.30699,0.78805,1.13962,0.41513,0.41045,0.33766,0.13397,2.21665,1.5624,1.85337,0.000665281,0.000665281,0.000665281
191,669.643,1.30134,0.78317,1.13885,0.49724,0.37295,0.35959,0.14474,2.24168,1.57678,1.86357,0.000662188,0.000662188,0.000662188
192,673.069,1.35932,0.80426,1.15726,0.47329,0.39568,0.34636,0.13207,2.27367,1.66181,1.8992,0.000659094,0.000659094,0.000659094
193,676.512,1.2981,0.78653,1.14181,0.53729,0.34876,0.35857,0.13729,2.3221,1.71799,1.95197,0.000656,0.000656,0.000656
194,679.971,1.26674,0.78014,1.13732,0.48556,0.38583,0.3474,0.14119,2.26269,1.68318,1.89336,0.000652906,0.000652906,0.000652906
195,683.38,1.31746,0.78208,1.1377,0.50288,0.34698,0.36422,0.14032,2.26826,1.66722,1.86453,0.000649813,0.000649813,0.000649813
196,686.982,1.30516,0.77961,1.14024,0.41362,0.378,0.32389,0.12528,2.29288,1.60145,1.85686,0.000646719,0.000646719,0.000646719
197,690.461,1.29105,0.787,1.14027,0.4132,0.40909,0.3446,0.13682,2.27789,1.57133,1.86699,0.000643625,0.000643625,0.000643625
198,693.976,1.29792,0.77049,1.12471,0.46484,0.36468,0.3312,0.12696,2.24023,1.55881,1.83621,0.000640531,0.000640531,0.000640531
199,697.386,1.28996,0.77532,1.13754,0.43637,0.30842,0.32173,0.12341,2.25756,1.5888,1.89253,0.000637437,0.000637437,0.000637437
200,700.831,1.27194,0.76352,1.1245,0.51405,0.3335,0.31799,0.11889,2.24808,1.58153,1.89224,0.000634344,0.000634344,0.000634344
201,704.076,1.25679,0.75685,1.12142,0.5033,0.34986,0.3227,0.11784,2.27103,1.55431,1.93533,0.00063125,0.00063125,0.00063125
202,707.511,1.26585,0.77201,1.13091,0.44695,0.37029,0.32609,0.11861,2.22804,1.63371,1.86384,0.000628156,0.000628156,0.000628156
203,711.094,1.29958,0.77412,1.12973,0.52629,0.37069,0.33901,0.13169,2.29229,1.59331,1.90024,0.000625062,0.000625062,0.000625062
204,714.417,1.25902,0.76098,1.1292,0.56171,0.32782,0.33805,0.12817,2.24914,1.6087,1.85061,0.000621969,0.000621969,0.000621969
205,718.065,1.29022,0.77259,1.13362,0.48574,0.34584,0.33711,0.12593,2.29657,1.63751,1.88694,0.000618875,0.000618875,0.000618875
206,721.344,1.29853,0.77853,1.12805,0.50729,0.33736,0.3259,0.12097,2.30543,1.73542,1.88054,0.000615781,0.000615781,0.000615781
207,725.166,1.27776,0.78002,1.11895,0.50293,0.32936,0.3083,0.12022,2.30147,1.64765,1.89604,0.000612687,0.000612687,0.000612687
208,728.724,1.2841,0.76277,1.12882,0.40235,0.37606,0.31438,0.11899,2.26768,1.60476,1.88234,0.000609594,0.000609594,0.000609594
209,732.07,1.24206,0.75086,1.11383,0.42115,0.38478,0.31434,0.11914,2.27574,1.59367,1.88462,0.0006065,0.0006065,0.0006065
210,735.633,1.26067,0.74476,1.1199,0.40696,0.33544,0.3065,0.11254,2.24233,1.60404,1.87395,0.000603406,0.000603406,0.000603406
211,739.135,1.21801,0.74162,1.11831,0.38783,0.32666,0.31757,0.12028,2.25069,1.6194,1.86868,0.000600313,0.000600313,0.000600313
212,742.617,1.27345,0.76285,1.12414,0.43757,0.27657,0.30206,0.1154,2.30715,1.72135,1.91534,0.000597219,0.000597219,0.000597219
213,745.916,1.23688,0.73707,1.10497,0.46934,0.32582,0.31927,0.12407,2.3119,1.68182,1.93709,0.000594125,0.000594125,0.000594125
214,749.692,1.30194,0.76921,1.11182,0.49105,0.33122,0.31953,0.12448,2.34121,1.65107,1.94119,0.000591031,0.000591031,0.000591031
215,753.063,1.27598,0.75192,1.12321,0.50595,0.32325,0.33875,0.12881,2.28454,1.60393,1.89749,0.000587938,0.000587938,0.000587938
216,756.476,1.26907,0.75304,1.11792,0.60631,0.33001,0.36611,0.14516,2.23122,1.57278,1.86816,0.000584844,0.000584844,0.000584844
217,759.965,1.26294,0.74187,1.11776,0.46329,0.40033,0.37671,0.15343,2.2219,1.53278,1.84246,0.00058175,0.00058175,0.00058175
218,763.538,1.25842,0.74382,1.1163,0.61329,0.35122,0.38704,0.14679,2.20247,1.55482,1.80339,0.000578656,0.000578656,0.000578656
