epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
172,741.635,1.59038,1.05559,1.31056,0.34663,0.30253,0.27502,0.10656,2.26821,1.73046,1.89466,0.000720969,0.000720969,0.000720969
173,745.871,1.61374,1.06304,1.31995,0.30416,0.34175,0.27665,0.11282,2.28446,1.73685,1.88621,0.000717875,0.000717875,0.000717875
174,750.097,1.5739,1.07419,1.30713,0.43867,0.32978,0.29706,0.10494,2.25425,1.70582,1.82944,0.000714781,0.000714781,0.000714781
175,754.166,1.57104,1.08043,1.29925,0.45271,0.30443,0.26317,0.09639,2.24002,1.62646,1.81994,0.000711687,0.000711687,0.000711687
176,758.444,1.57645,1.07428,1.29898,0.33221,0.22577,0.22899,0.08164,2.34484,1.79245,1.89064,0.000708594,0.000708594,0.000708594
177,762.748,1.55958,1.04426,1.29546,0.39685,0.27117,0.2575,0.09102,2.29144,1.76108,1.85704,0.0007055,0.0007055,0.0007055
178,767.111,1.5551,1.01928,1.28357,0.34033,0.30691,0.24386,0.08681,2.33766,1.74112,1.88222,0.000702406,0.000702406,0.000702406
179,771.234,1.55126,1.04487,1.28973,0.34846,0.3194,0.27211,0.10303,2.31683,1.8142,1.88808,0.000699312,0.000699312,0.000699312
180,775.827,1.50555,0.99353,1.25625,0.36878,0.29145,0.2752,0.10581,2.28852,1.765,1.89144,0.000696219,0.000696219,0.000696219
181,779.955,1.52633,1.02018,1.28542,0.29002,0.26501,0.25537,0.09751,2.31816,1.78446,1.92221,0.000693125,0.000693125,0.000693125
182,784.303,1.51746,1.00006,1.2597,0.36332,0.29781,0.24831,0.09283,2.30355,1.79263,1.89204,0.000690031,0.000690031,0.000690031
183,788.675,1.55641,1.04328,1.2929,0.31751,0.26906,0.21388,0.0696,2.4293,1.94321,1.96151,0.000686937,0.000686937,0.000686937
184,792.89,1.54765,1.0207,1.27716,0.5993,0.21215,0.22195,0.08073,2.35631,1.77126,1.92839,0.000683844,0.000683844,0.000683844
185,797.046,1.54148,1.04427,1.2859,0.32743,0.26343,0.24255,0.10004,2.31359,1.74135,1.92006,0.00068075,0.00068075,0.00068075
186,801.46,1.51841,1.01292,1.28247,0.41863,0.26187,0.25713,0.09931,2.25864,1.80301,1.888,0.000677656,0.000677656,0.000677656
187,805.716,1.52851,1.02147,1.28819,0.37226,0.29395,0.27208,0.10226,2.28581,1.65094,1.88496,0.000674562,0.000674562,0.000674562
188,810.103,1.53177,1.02242,1.27927,0.35045,0.29989,0.23036,0.08157,2.30503,1.73006,1.88105,0.000671469,0.000671469,0.000671469
189,814.291,1.5885,1.0328,1.30414,0.30003,0.25964,0.21878,0.07716,2.33549,1.76664,1.89399,0.000668375,0.000668375,0.000668375
190,818.393,1.53626,1.0031,1.27689,0.33533,0.27647,0.26525,0.09631,2.36463,1.70507,1.90966,0.000665281,0.000665281,0.000665281
191,822.908,1.49625,0.97259,1.25843,0.28331,0.32533,0.26983,0.10785,2.26862,1.70723,1.85055,0.000662188,0.000662188,0.000662188
192,827.134,1.54193,0.98365,1.26581,0.36387,0.27015,0.23433,0.08856,2.32528,1.72279,1.89348,0.000659094,0.000659094,0.000659094
193,831.447,1.50446,0.9843,1.26266,0.36781,0.29013,0.26956,0.10245,2.29738,1.6493,1.88248,0.000656,0.000656,0.000656
194,835.564,1.45017,0.95817,1.24566,0.35005,0.3342,0.29356,0.11467,2.26345,1.59798,1.83851,0.000652906,0.000652906,0.000652906
195,839.81,1.50533,0.97376,1.24733,0.40394,0.27934,0.25872,0.10007,2.29674,1.68132,1.85,0.000649813,0.000649813,0.000649813
196,844.385,1.51054,0.9763,1.26242,0.28723,0.31164,0.23732,0.08676,2.25463,1.74962,1.85323,0.000646719,0.000646719,0.000646719
197,848.39,1.51833,1.00671,1.27433,0.26925,0.34584,0.27669,0.1025,2.26181,1.72104,1.86008,0.000643625,0.000643625,0.000643625
198,852.77,1.52456,0.98307,1.25284,0.2957,0.3641,0.2484,0.08932,2.28903,1.68639,1.85788,0.000640531,0.000640531,0.000640531
199,856.81,1.51299,0.98178,1.26519,0.32842,0.26405,0.2432,0.09449,2.28847,1.78401,1.86964,0.000637437,0.000637437,0.000637437
200,861.417,1.47683,0.96174,1.24,0.49737,0.24792,0.21973,0.08149,2.27892,1.96882,1.91771,0.000634344,0.000634344,0.000634344
201,865.555,1.4513,0.94971,1.23519,0.41803,0.28012,0.24163,0.08662,2.27444,1.78441,1.89272,0.00063125,0.00063125,0.00063125
202,869.969,1.47749,0.98125,1.25484,0.30455,0.31595,0.25756,0.0942,2.23847,1.77436,1.85318,0.000628156,0.000628156,0.000628156
203,873.94,1.51937,0.98623,1.25718,0.43026,0.23347,0.23769,0.08622,2.29237,1.86146,1.87979,0.000625062,0.000625062,0.000625062
204,878.422,1.45467,0.95649,1.24774,0.27189,0.26783,0.22123,0.08558,2.2914,1.73155,1.88518,0.000621969,0.000621969,0.000621969
205,882.792,1.48178,0.97012,1.25199,0.29436,0.32667,0.25076,0.09722,2.26403,1.73332,1.86153,0.000618875,0.000618875,0.000618875
206,887.368,1.50566,0.98656,1.24754,0.28991,0.3182,0.2446,0.09235,2.26635,1.76692,1.8656,0.000615781,0.000615781,0.000615781
207,891.552,1.50942,1.00054,1.25678,0.32987,0.30614,0.24858,0.09311,2.24074,1.66142,1.83744,0.000612687,0.000612687,0.000612687
208,895.972,1.47655,0.96506,1.24581,0.38405,0.29818,0.24682,0.09103,2.30389,1.70287,1.89925,0.000609594,0.000609594,0.000609594
209,899.953,1.45409,0.95141,1.24093,0.28502,0.33658,0.24795,0.08899,2.26404,1.67804,1.84836,0.0006065,0.0006065,0.0006065
210,904.548,1.46035,0.93689,1.23229,0.36189,0.30506,0.25133,0.09746,2.28097,1.69168,1.84352,0.000603406,0.000603406,0.000603406
211,908.821,1.42781,0.95492,1.23793,0.40457,0.30695,0.26142,0.09835,2.27123,1.72548,1.84794,0.000600313,0.000600313,0.000600313
212,913.369,1.45435,0.93416,1.23419,0.40872,0.28424,0.28072,0.11175,2.28883,1.70522,1.89401,0.000597219,0.000597219,0.000597219
213,917.421,1.42803,0.93055,1.2244,0.4111,0.29141,0.29799,0.11712,2.26625,1.73245,1.87584,0.000594125,0.000594125,0.000594125
214,921.848,1.48318,0.96721,1.22441,0.51624,0.30061,0.30075,0.1142,2.28563,1.73118,1.86997,0.000591031,0.000591031,0.000591031
215,926.241,1.48074,0.95845,1.24335,0.46815,0.28508,0.28904,0.11878,2.27123,1.72233,1.87496,0.000587938,0.000587938,0.000587938
216,930.493,1.47159,0.95047,1.23202,0.32594,0.34215,0.25689,0.09851,2.32554,1.69036,1.91759,0.000584844,0.000584844,0.000584844
217,934.895,1.47336,0.94372,1.23528,0.36153,0.23482,0.25186,0.09592,2.27204,1.70265,1.84635,0.00058175,0.00058175,0.00058175
218,939.203,1.46353,0.94862,1.23603,0.43606,0.25492,0.23828,0.08268,2.41272,1.82438,1.93305,0.000578656,0.000578656,0.000578656
219,943.429,1.46784,0.96521,1.2547,0.31942,0.29935,0.24945,0.0943,2.25991,1.6522,1.86352,0.000575563,0.000575563,0.000575563
220,948.018,1.4794,0.94459,1.23917,0.33519,0.31499,0.22695,0.08322,2.30909,1.74075,1.89822,0.000572469,0.000572469,0.000572469
221,952.26,1.44323,0.92252,1.22372,0.28308,0.30564,0.22614,0.08317,2.35686,1.73797,1.91887,0.000569375,0.000569375,0.000569375
222,956.434,1.43382,0.92052,1.2137,0.31984,0.25078,0.25324,0.09881,2.25878,1.76567,1.87919,0.000566281,0.000566281,0.000566281
223,960.705,1.39967,0.90983,1.21586,0.34634,0.30936,0.26487,0.09528,2.28929,1.66866,1.90133,0.000563187,0.000563187,0.000563187
224,965.078,1.38949,0.92052,1.21253,0.45102,0.26598,0.2665,0.10214,2.31583,1.76174,1.90086,0.000560094,0.000560094,0.000560094
225,969.441,1.44377,0.93498,1.21807,0.35445,0.35259,0.26752,0.10063,2.37275,1.72802,1.93646,0.000557,0.000557,0.000557
226,973.752,1.46741,0.93881,1.22811,0.40175,0.2777,0.24274,0.09196,2.32006,1.69539,1.89226,0.000553906,0.000553906,0.000553906
227,977.921,1.41321,0.91259,1.21055,0.3521,0.28547,0.2524,0.09668,2.30843,1.6992,1.87629,0.000550813,0.000550813,0.000550813
228,982.403,1.42873,0.90196,1.20595,0.38906,0.30835,0.26933,0.10352,2.32974,1.65586,1.90664,0.000547719,0.000547719,0.000547719
229,986.335,1.42501,0.91558,1.21906,0.38915,0.34662,0.29153,0.10817,2.31145,1.69372,1.88285,0.000544625,0.000544625,0.000544625
230,990.87,1.43399,0.92348,1.22878,0.40681,0.2752,0.26683,0.10329,2.36294,1.74927,1.92259,0.000541531,0.000541531,0.000541531
231,995.167,1.41654,0.89866,1.20952,0.34935,0.30872,0.26442,0.10603,2.37244,1.69938,1.93308,0.000538438,0.000538438,0.000538438
232,999.451,1.3857,0.8888,1.21758,0.29794,0.32463,0.26427,0.10549,2.27441,1.69527,1.85659,0.000535344,0.000535344,0.000535344
233,1003.56,1.41509,0.88785,1.2111,0.29293,0.28411,0.24211,0.0903,2.3281,1.73226,1.90118,0.00053225,0.00053225,0.00053225
234,1008.12,1.43216,0.92022,1.22727,0.35875,0.35644,0.27396,0.1043,2.3406,1.67785,1.91207,0.000529156,0.000529156,0.000529156
235,1012.4,1.4258,0.89409,1.2011,0.33045,0.3473,0.2781,0.10796,2.25139,1.65667,1.83343,0.000526063,0.000526063,0.000526063
236,1016.85,1.40782,0.89875,1.20839,0.35767,0.3216,0.29052,0.11008,2.25972,1.67595,1.84684,0.000522969,0.000522969,0.000522969
237,1020.83,1.42035,0.89694,1.19891,0.45461,0.30707,0.29957,0.11807,2.30207,1.62351,1.87482,0.000519875,0.000519875,0.000519875
238,1025.48,1.4196,0.91403,1.20925,0.48609,0.28548,0.28526,0.10819,2.31439,1.73499,1.85206,0.000516781,0.000516781,0.000516781
239,1029.66,1.37835,0.87668,1.18395,0.38453,0.32238,0.29228,0.11413,2.30714,1.69754,1.89876,0.000513688,0.000513688,0.000513688
240,1034.2,1.3887,0.88003,1.20391,0.33249,0.29874,0.24429,0.09075,2.26075,1.69769,1.85638,0.000510594,0.000510594,0.000510594
241,1038.47,1.39795,0.88002,1.19469,0.33956,0.28635,0.25864,0.09962,2.26713,1.68306,1.87525,0.0005075,0.0005075,0.0005075
242,1042.77,1.38172,0.8591,1.1829,0.34203,0.32521,0.25925,0.09946,2.28536,1.66291,1.87992,0.000504406,0.000504406,0.000504406
243,1047.05,1.39828,0.88483,1.18971,0.3711,0.2569,0.24141,0.09171,2.30825,1.71488,1.89719,0.000501313,0.000501313,0.000501313
244,1051.45,1.38607,0.87355,1.18684,0.29721,0.34629,0.26372,0.09776,2.29486,1.68411,1.90523,0.000498219,0.000498219,0.000498219
245,1055.69,1.38567,0.87353,1.18655,0.42197,0.29941,0.26762,0.09703,2.27444,1.69408,1.87423,0.000495125,0.000495125,0.000495125
246,1059.97,1.39299,0.88178,1.1851,0.33874,0.29415,0.26711,0.10001,2.29255,1.75555,1.90439,0.000492031,0.000492031,0.000492031
247,1064.3,1.34223,0.85627,1.18463,0.42174,0.29224,0.26168,0.09774,2.3233,1.7157,1.89964,0.000488938,0.000488938,0.000488938
248,1068.54,1.38492,0.86498,1.18415,0.38813,0.30876,0.26758,0.10266,2.30739,1.6595,1.88623,0.000485844,0.000485844,0.000485844
249,1072.95,1.37238,0.86615,1.18111,0.43779,0.29595,0.28151,0.10725,2.31321,1.66594,1.91561,0.00048275,0.00048275,0.00048275
250,1077.37,1.37575,0.87241,1.18494,0.47527,0.33664,0.30201,0.11349,2.29254,1.70002,1.88914,0.000479656,0.000479656,0.000479656
251,1081.71,1.36996,0.85803,1.18907,0.39869,0.27684,0.26456,0.10393,2.2987,1.72923,1.90013,0.000476562,0.000476562,0.000476562
252,1085.9,1.3769,0.86625,1.1839,0.41955,0.31343,0.27422,0.09539,2.35157,1.72259,1.93521,0.000473469,0.000473469,0.000473469
253,1090.43,1.39112,0.86092,1.18048,0.53625,0.28986,0.28359,0.10655,2.3101,1.71072,1.90292,0.000470375,0.000470375,0.000470375
254,1094.49,1.38393,0.88616,1.20773,0.46759,0.29201,0.26154,0.09869,2.3344,1.76107,1.91967,0.000467281,0.000467281,0.000467281
255,1099.1,1.40436,0.89463,1.18615,0.42228,0.26567,0.25951,0.09895,2.36396,1.78757,1.94758,0.000464188,0.000464188,0.000464188
256,1103.36,1.40807,0.90753,1.20277,0.28175,0.25915,0.21248,0.08073,2.35923,1.82002,1.95936,0.000461094,0.000461094,0.000461094
257,1107.47,1.39146,0.87276,1.19265,0.36616,0.23303,0.23112,0.08745,2.35816,1.85255,1.96233,0.000458,0.000458,0.000458
258,1111.79,1.37839,0.87477,1.17869,0.31742,0.28079,0.25253,0.09671,2.30891,1.7214,1.92754,0.000454906,0.000454906,0.000454906
259,1116.16,1.35151,0.84017,1.15835,0.46503,0.30354,0.27555,0.10273,2.30398,1.77042,1.9279,0.000451813,0.000451813,0.000451813
260,1120.48,1.35514,0.87554,1.18758,0.28444,0.31627,0.24787,0.09874,2.31781,1.63087,1.90827,0.000448719,0.000448719,0.000448719
261,1124.99,1.3522,0.86363,1.17695,0.35853,0.25271,0.24396,0.08941,2.33203,1.68023,1.89788,0.000445625,0.000445625,0.000445625
262,1129.38,1.35354,0.85599,1.1768,0.41628,0.26924,0.24418,0.09218,2.33902,1.74504,1.92275,0.000442531,0.000442531,0.000442531
